Time,x1,x2,x3,y
4.301,0.019916942950931948,0.00035725812365657,0.0006153655844160855,0.0006153655844160855
4.3020000000000005,0.01991882521606469,0.00035736822383469145,0.0006157228975900608,0.0006157228975900608
4.303,0.019920706784191285,0.00035747832125368034,0.0006160803208628352,0.0006160803208628352
4.304,0.01992258765556983,0.00035758841590800535,0.0006164378542316466,0.0006164378542316466
4.305,0.019924467830458332,0.0003576985077921383,0.0006167954976937278,0.0006167954976937278
4.306,0.019926347309114703,0.00035780859690055414,0.0006171532512463056,0.0006171532512463056
4.307,0.01992822609179676,0.00035791868322773105,0.0006175111148866017,0.0006175111148866017
4.308,0.019930104178762228,0.0003580287667681503,0.0006178690886118321,0.0006178690886118321
4.309,0.019931981570268723,0.0003581388475162965,0.0006182271724192072,0.0006182271724192072
4.3100000000000005,0.01993385826657378,0.0003582489254666572,0.000618585366305932,0.000618585366305932
4.311,0.019935734267934834,0.00035835900061372336,0.0006189436702692061,0.0006189436702692061
4.312,0.019937609574609223,0.00035846907295198895,0.0006193020843062232,0.0006193020843062232
4.313,0.01993948418685419,0.00035857914247595116,0.000619660608414172,0.000619660608414172
4.314,0.019941358104926882,0.00035868920918011033,0.0006200192425902352,0.0006200192425902352
4.315,0.019943231329084356,0.00035879927305896994,0.0006203779868315904,0.0006203779868315904
4.316,0.019945103859583566,0.0003589093341070367,0.0006207368411354095,0.0006207368411354095
4.317,0.019946975696681378,0.00035901939231882047,0.000621095805498859,0.000621095805498859
4.3180000000000005,0.01994884684063456,0.0003591294476888342,0.0006214548799190998,0.0006214548799190998
4.319,0.019950717291699786,0.00035923950021159406,0.0006218140643932875,0.0006218140643932875
4.32,0.019952587050133627,0.00035934954988161937,0.0006221733589185721,0.0006221733589185721
4.321,0.019954456116192572,0.0003594595966934326,0.0006225327634920981,0.0006225327634920981
4.322,0.019956324490133005,0.0003595696406415593,0.0006228922781110044,0.0006228922781110044
4.323,0.01995819217221122,0.00035967968172052835,0.0006232519027724248,0.0006232519027724248
4.324,0.019960059162683418,0.0003597897199248716,0.0006236116374734872,0.0006236116374734872
4.325,0.019961925461805696,0.0003598997552491242,0.0006239714822113145,0.0006239714822113145
4.3260000000000005,0.019963791069834067,0.00036000978768782436,0.0006243314369830237,0.0006243314369830237
4.327,0.01996565598702444,0.0003601198172355134,0.0006246915017857265,0.0006246915017857265
4.328,0.01996752021363264,0.00036022984388673593,0.0006250516766165292,0.0006250516766165292
4.329,0.019969383749914384,0.00036033986763603956,0.0006254119614725326,0.0006254119614725326
4.33,0.019971246596125303,0.0003604498884779751,0.0006257723563508321,0.0006257723563508321
4.331,0.019973108752520934,0.00036055990640709656,0.0006261328612485177,0.0006261328612485177
4.332,0.019974970219356715,0.00036066992141796096,0.0006264934761626736,0.0006264934761626736
4.333,0.01997683099688799,0.0003607799335051286,0.0006268542010903791,0.0006268542010903791
4.3340000000000005,0.019978691085370013,0.00036088994266316284,0.0006272150360287076,0.0006272150360287076
4.335,0.019980550485057938,0.00036099994888663016,0.0006275759809747272,0.0006275759809747272
4.336,0.019982409196206828,0.0003611099521701002,0.0006279370359255008,0.0006279370359255008
4.337,0.01998426721907165,0.00036121995250814584,0.0006282982008780857,0.0006282982008780857
4.338,0.019986124553907275,0.0003613299498953429,0.0006286594758295335,0.0006286594758295335
4.339,0.019987981200968483,0.00036143994432627047,0.0006290208607768908,0.0006290208607768908
4.34,0.019989837160509956,0.00036154993579551065,0.0006293823557171988,0.0006293823557171988
4.341,0.019991692432786284,0.00036165992429764885,0.0006297439606474929,0.0006297439606474929
4.3420000000000005,0.019993547018051967,0.00036176990982727343,0.0006301056755648033,0.0006301056755648033
4.343,0.019995400916561403,0.00036187989237897595,0.0006304675004661547,0.0006304675004661547
4.344,0.019997254128568898,0.00036198987194735113,0.0006308294353485667,0.0006308294353485667
4.345,0.019999106654328667,0.00036209984852699677,0.0006311914802090532,0.0006311914802090532
4.346,0.020000958494094827,0.0003622098221125138,0.0006315536350446227,0.0006315536350446227
4.347,0.020002809648121404,0.0003623197926985063,0.0006319158998522783,0.0006319158998522783
4.348,0.020004660116662326,0.00036242976027958137,0.000632278274629018,0.000632278274629018
4.349,0.020006509899971433,0.0003625397248503494,0.000632640759371834,0.000632640759371834
4.3500000000000005,0.020008358998302465,0.0003626496864054237,0.0006330033540777135,0.0006330033540777135
4.351,0.020010207411909075,0.0003627596449394208,0.0006333660587436379,0.0006333660587436379
4.352,0.020012055141044812,0.0003628696004469604,0.0006337288733665835,0.0006337288733665835
4.353,0.02001390218596314,0.0003629795529226652,0.0006340917979435212,0.0006340917979435212
4.354,0.020015748546917428,0.0003630895023611611,0.0006344548324714165,0.0006344548324714165
4.355,0.020017594224160946,0.00036319944875707705,0.0006348179769472294,0.0006348179769472294
4.356,0.020019439217946872,0.0003633093921050451,0.0006351812313679146,0.0006351812313679146
4.357,0.020021283528528295,0.0003634193323997004,0.0006355445957304216,0.0006355445957304216
4.358,0.020023127156158203,0.0003635292696356813,0.0006359080700316944,0.0006359080700316944
4.359,0.020024970101089497,0.00036363920380762927,0.0006362716542686717,0.0006362716542686717
4.36,0.02002681236357498,0.0003637491349101887,0.0006366353484382866,0.0006366353484382866
4.361,0.020028653943867367,0.00036385906293800725,0.0006369991525374671,0.0006369991525374671
4.362,0.02003049484221927,0.00036396898788573556,0.0006373630665631359,0.0006373630665631359
4.363,0.020032335058883216,0.0003640789097480275,0.0006377270905122102,0.0006377270905122102
4.364,0.020034174594111633,0.0003641888285195399,0.0006380912243816018,0.0006380912243816018
4.365,0.02003601344815686,0.0003642987441949328,0.0006384554681682172,0.0006384554681682172
4.366,0.020037851621271138,0.00036440865676886936,0.0006388198218689578,0.0006388198218689578
4.367,0.02003968911370662,0.0003645185662360157,0.0006391842854807194,0.0006391842854807194
4.368,0.02004152592571536,0.00036462847259104104,0.0006395488590003925,0.0006395488590003925
4.369,0.02004336205754932,0.0003647383758286178,0.0006399135424248624,0.0006399135424248624
4.37,0.020045197509460374,0.0003648482759434215,0.0006402783357510089,0.0006402783357510089
4.371,0.020047032281700298,0.00036495817293013064,0.0006406432389757066,0.0006406432389757066
4.372,0.020048866374520774,0.0003650680667834268,0.0006410082520958248,0.0006410082520958248
4.373,0.020050699788173393,0.00036517795749799474,0.0006413733751082272,0.0006413733751082272
4.374,0.02005253252290965,0.0003652878450685223,0.0006417386080097727,0.0006417386080097727
4.375,0.02005436457898095,0.00036539772948970036,0.0006421039507973145,0.0006421039507973145
4.376,0.020056195956638604,0.0003655076107562229,0.0006424694034677006,0.0006424694034677006
4.377,0.02005802665613383,0.00036561748886278694,0.0006428349660177736,0.0006428349660177736
4.378,0.020059856677717754,0.00036572736380409264,0.0006432006384443711,0.0006432006384443711
4.3790000000000004,0.020061686021641406,0.0003658372355748432,0.0006435664207443249,0.0006435664207443249
4.38,0.020063514688155724,0.00036594710416974486,0.0006439323129144621,0.0006439323129144621
4.381,0.020065342677511557,0.00036605696958350704,0.000644298314951604,0.000644298314951604
4.382,0.020067169989959655,0.0003661668318108422,0.0006446644268525669,0.0006446644268525669
4.383,0.02006899662575068,0.00036627669084646577,0.0006450306486141618,0.0006450306486141618
4.384,0.0200708225851352,0.0003663865466850964,0.0006453969802331942,0.0006453969802331942
4.385,0.020072647868363686,0.0003664963993214557,0.0006457634217064646,0.0006457634217064646
4.386,0.02007447247568652,0.0003666062487502684,0.000646129973030768,0.000646129973030768
4.3870000000000005,0.020076296407353998,0.0003667160949662623,0.0006464966342028942,0.0006464966342028942
4.388,0.02007811966361631,0.0003668259379641682,0.0006468634052196278,0.0006468634052196278
4.389,0.02007994224472356,0.00036693577773872003,0.0006472302860777481,0.0006472302860777481
4.39,0.020081764150925763,0.00036704561428465486,0.0006475972767740291,0.0006475972767740291
4.391,0.020083585382472832,0.00036715544759671265,0.0006479643773052395,0.0006479643773052395
4.392,0.0200854059396146,0.0003672652776696365,0.0006483315876681428,0.0006483315876681428
4.393,0.020087225822600793,0.0003673751044981726,0.0006486989078594973,0.0006486989078594973
4.394,0.020089045031681057,0.00036748492807707017,0.0006490663378760559,0.0006490663378760559
4.3950000000000005,0.02009086356710494,0.00036759474840108145,0.0006494338777145664,0.0006494338777145664
4.396,0.020092681429121895,0.0003677045654649618,0.0006498015273717713,0.0006498015273717713
4.397,0.02009449861798129,0.00036781437926346964,0.0006501692868444078,0.0006501692868444078
4.398,0.020096315133932393,0.0003679241897913664,0.0006505371561292081,0.0006505371561292081
4.399,0.020098130977224384,0.00036803399704341645,0.0006509051352228987,0.0006509051352228987
4.4,0.02009994614810635,0.00036814380101438744,0.0006512732241222012,0.0006512732241222012
4.401,0.020101760646827286,0.00036825360169905,0.000651641422823832,0.000651641422823832
4.402,0.020103574473636095,0.0003683633990921777,0.0006520097313245022,0.0006520097313245022
4.4030000000000005,0.020105387628781588,0.0003684731931885472,0.0006523781496209176,0.0006523781496209176
4.404,0.02010720011251248,0.0003685829839829383,0.0006527466777097787,0.0006527466777097787
4.405,0.0201090119250774,0.0003686927714701337,0.000653115315587781,0.000653115315587781
4.406,0.020110823066724882,0.0003688025556449193,0.0006534840632516147,0.0006534840632516147
4.407,0.020112633537703366,0.00036891233650208384,0.0006538529206979649,0.0006538529206979649
4.408,0.020114443338261203,0.0003690221140364193,0.0006542218879235113,0.0006542218879235113
4.409,0.02011625246864665,0.00036913188824272056,0.0006545909649249284,0.0006545909649249284
4.41,0.020118060929107874,0.00036924165911578563,0.0006549601516988857,0.0006549601516988857
4.4110000000000005,0.02011986871989295,0.0003693514266504155,0.0006553294482420472,0.0006553294482420472
4.412,0.02012167584124986,0.0003694611908414142,0.000655698854551072,0.000655698854551072
4.413,0.020123482293426493,0.0003695709516835888,0.0006560683706226138,0.0006560683706226138
4.414,0.020125288076670647,0.0003696807091717495,0.0006564379964533212,0.0006564379964533212
4.415,0.02012709319123003,0.00036979046330070926,0.0006568077320398375,0.0006568077320398375
4.416,0.020128897637352258,0.00036990021406528437,0.0006571775773788011,0.0006571775773788011
4.417,0.020130701415284852,0.000370009961460294,0.0006575475324668449,0.0006575475324668449
4.418,0.02013250452527525,0.00037011970548056033,0.0006579175973005967,0.0006579175973005967
4.4190000000000005,0.020134306967570785,0.00037022944612090863,0.0006582877718766793,0.0006582877718766793
4.42,0.02013610874241871,0.00037033918337616714,0.0006586580561917101,0.0006586580561917101
4.421,0.02013790985006618,0.0003704489172411672,0.0006590284502423015,0.0006590284502423015
4.422,0.02013971029076026,0.00037055864771074306,0.0006593989540250606,0.0006593989540250606
4.423,0.020141510064747927,0.0003706683747797321,0.0006597695675365895,0.0006597695675365895
4.424,0.02014330917227606,0.00037077809844297463,0.0006601402907734849,0.0006601402907734849
4.425,0.02014510761359145,0.00037088781869531404,0.0006605111237323384,0.0006605111237323384
4.426,0.020146905388940803,0.0003709975355315967,0.0006608820664097368,0.0006608820664097368
4.4270000000000005,0.02014870249857072,0.00037110724894667195,0.0006612531188022612,0.0006612531188022612
4.428,0.02015049894272772,0.0003712169589353923,0.0006616242809064879,0.0006616242809064879
4.429,0.020152294721658234,0.0003713266654926131,0.0006619955527189882,0.0006619955527189882
4.43,0.02015408983560859,0.0003714363686131928,0.0006623669342363277,0.0006623669342363277
4.431,0.020155884284825034,0.0003715460682919929,0.0006627384254550673,0.0006627384254550673
4.432,0.02015767806955372,0.0003716557645238778,0.0006631100263717627,0.0006631100263717627
4.433,0.020159471190040704,0.0003717654573037149,0.0006634817369829644,0.0006634817369829644
4.434,0.02016126364653196,0.00037187514662637475,0.0006638535572852177,0.0006638535572852177
4.4350000000000005,0.020163055439273363,0.00037198483248673076,0.000664225487275063,0.000664225487275063
4.436,0.020164846568510707,0.0003720945148796594,0.0006645975269490354,0.0006645975269490354
4.437,0.020166637034489683,0.0003722041938000402,0.0006649696763036648,0.0006649696763036648
4.438,0.0201684268374559,0.0003723138692427556,0.0006653419353354762,0.0006653419353354762
4.439,0.020170215977654872,0.00037242354120269104,0.0006657143040409894,0.0006657143040409894
4.44,0.020172004455332022,0.000372533209674735,0.000666086782416719,0.000666086782416719
4.441,0.020173792270732686,0.000372642874653779,0.0006664593704591745,0.0006664593704591745
4.442,0.020175579424102103,0.0003727525361347174,0.0006668320681648605,0.0006668320681648605
4.4430000000000005,0.020177365915685426,0.00037286219411244775,0.0006672048755302762,0.0006672048755302762
4.444,0.02017915174572771,0.0003729718485818704,0.000667577792551916,0.000667577792551916
4.445,0.020180936914473934,0.00037308149953788885,0.0006679508192262688,0.0006679508192262688
4.446,0.02018272142216897,0.00037319114697540953,0.0006683239555498189,0.0006683239555498189
4.447,0.02018450526905761,0.00037330079088934183,0.0006686972015190452,0.0006686972015190452
4.448,0.020186288455384553,0.00037341043127459814,0.0006690705571304213,0.0006690705571304213
4.449,0.020188070981394402,0.00037352006812609387,0.0006694440223804164,0.0006694440223804164
4.45,0.020189852847331678,0.00037362970143874736,0.0006698175972654939,0.0006698175972654939
4.4510000000000005,0.020191634053440804,0.00037373933120748,0.0006701912817821125,0.0006701912817821125
4.452,0.020193414599966115,0.00037384895742721615,0.0006705650759267258,0.0006705650759267258
4.453,0.020195194487151857,0.0003739585800928831,0.0006709389796957822,0.0006709389796957822
4.454,0.020196973715242185,0.0003740681991994111,0.0006713129930857252,0.0006713129930857252
4.455,0.020198752284481165,0.0003741778147417335,0.000671687116092993,0.000671687116092993
4.456,0.020200530195112767,0.00037428742671478656,0.0006720613487140189,0.0006720613487140189
4.457,0.020202307447380878,0.00037439703511350943,0.0006724356909452311,0.0006724356909452311
4.458,0.02020408404152929,0.0003745066399328444,0.0006728101427830528,0.0006728101427830528
4.4590000000000005,0.020205859977801707,0.0003746162411677366,0.000673184704223902,0.000673184704223902
4.46,0.020207635256441737,0.00037472583881313415,0.0006735593752641918,0.0006735593752641918
4.461,0.02020940987769291,0.0003748354328639882,0.0006739341559003301,0.0006739341559003301
4.462,0.020211183841798652,0.0003749450233152529,0.00067430904612872,0.00067430904612872
4.463,0.020212957149002307,0.0003750546101618852,0.0006746840459457592,0.0006746840459457592
4.464,0.020214729799547127,0.0003751641933988452,0.0006750591553478406,0.0006750591553478406
4.465,0.020216501793676275,0.00037527377302109583,0.000675434374331352,0.000675434374331352
4.466,0.02021827313163282,0.00037538334902360306,0.0006758097028926762,0.0006758097028926762
4.4670000000000005,0.020220043813659747,0.0003754929214013358,0.000676185141028191,0.000676185141028191
4.468,0.020221813839999946,0.000375602490149266,0.000676560688734269,0.000676560688734269
4.469,0.02022358321089622,0.0003757120552623684,0.000676936346007278,0.000676936346007278
4.47,0.020225351926591282,0.00037582161673562083,0.0006773121128435805,0.0006773121128435805
4.471,0.020227119987327753,0.00037593117456400407,0.0006776879892395343,0.0006776879892395343
4.472,0.020228887393348164,0.0003760407287425018,0.0006780639751914919,0.0006780639751914919
4.473,0.02023065414489496,0.00037615027926610065,0.000678440070695801,0.000678440070695801
4.474,0.020232420242210492,0.00037625982612979027,0.0006788162757488042,0.0006788162757488042
4.4750000000000005,0.020234185685537025,0.00037636936932856327,0.0006791925903468389,0.0006791925903468389
4.476,0.02023595047511673,0.00037647890885741513,0.0006795690144862379,0.0006795690144862379
4.477,0.02023771461119169,0.0003765884447113443,0.0006799455481633288,0.0006799455481633288
4.478,0.020239478094003904,0.0003766979768853523,0.000680322191374434,0.000680322191374434
4.479,0.02024124092379527,0.00037680750537444336,0.0006806989441158712,0.0006806989441158712
4.48,0.020243003100807608,0.0003769170301736249,0.0006810758063839529,0.0006810758063839529
4.481,0.02024476462528264,0.0003770265512779071,0.0006814527781749868,0.0006814527781749868
4.482,0.020246525497462003,0.0003771360686823032,0.0006818298594852755,0.0006818298594852755
4.483,0.020248285717587244,0.00037724558238182935,0.0006822070503111165,0.0006822070503111165
4.484,0.02025004528589982,0.0003773550923715046,0.0006825843506488025,0.0006825843506488025
4.485,0.020251804202641093,0.000377464598646351,0.0006829617604946212,0.0006829617604946212
4.486,0.020253562468052346,0.00037757410120139355,0.0006833392798448552,0.0006833392798448552
4.487,0.020255320082374767,0.00037768360003166007,0.0006837169086957824,0.0006837169086957824
4.488,0.020257077045849455,0.00037779309513218145,0.0006840946470436753,0.0006840946470436753
4.489,0.02025883335871742,0.00037790258649799145,0.0006844724948848017,0.0006844724948848017
4.49,0.020260589021219584,0.00037801207412412676,0.0006848504522154247,0.0006848504522154247
4.491,0.02026234403359678,0.00037812155800562704,0.0006852285190318019,0.0006852285190318019
4.492,0.020264098396089746,0.00037823103813753483,0.0006856066953301862,0.0006856066953301862
4.493,0.020265852108939136,0.00037834051451489565,0.0006859849811068255,0.0006859849811068255
4.494,0.020267605172385517,0.0003784499871327579,0.0006863633763579629,0.0006863633763579629
4.495,0.020269357586669364,0.00037855945598617297,0.0006867418810798362,0.0006867418810798362
4.496,0.020271109352031063,0.0003786689210701951,0.0006871204952686787,0.0006871204952686787
4.497,0.020272860468710907,0.00037877838237988147,0.0006874992189207184,0.0006874992189207184
4.498,0.020274610936949107,0.00037888783991029226,0.0006878780520321786,0.0006878780520321786
4.499,0.020276360756985783,0.0003789972936564905,0.0006882569945992775,0.0006882569945992775
4.5,0.020278109929060966,0.00037910674361354215,0.0006886360466182285,0.0006886360466182285
4.501,0.020279858453414595,0.0003792161897765161,0.00068901520808524,0.00068901520808524
4.502,0.02028160633028652,0.00037932563214048413,0.0006893944789965153,0.0006893944789965153
4.503,0.02028335355991651,0.000379435070700521,0.000689773859348253,0.000689773859348253
4.5040000000000004,0.020285100142544237,0.00037954450545170425,0.0006901533491366468,0.0006901533491366468
4.505,0.020286846078409287,0.00037965393638911455,0.0006905329483578852,0.0006905329483578852
4.506,0.020288591367751158,0.0003797633635078353,0.0006909126570081521,0.0006909126570081521
4.507,0.02029033601080926,0.00037987278680295293,0.0006912924750836263,0.0006912924750836263
4.508,0.02029208000782291,0.0003799822062695567,0.0006916724025804818,0.0006916724025804818
4.509,0.020293823359031342,0.0003800916219027387,0.0006920524394948876,0.0006920524394948876
4.51,0.020295566064673698,0.0003802010336975942,0.0006924325858230078,0.0006924325858230078
4.511,0.020297308124989033,0.00038031044164922107,0.0006928128415610017,0.0006928128415610017
4.5120000000000005,0.020299049540216312,0.0003804198457527203,0.0006931932067050235,0.0006931932067050235
4.513,0.02030079031059441,0.00038052924600319573,0.0006935736812512227,0.0006935736812512227
4.514,0.02030253043636212,0.00038063864239575403,0.0006939542651957438,0.0006939542651957438
4.515,0.02030426991775814,0.00038074803492550485,0.0006943349585347265,0.0006943349585347265
4.516,0.02030600875502108,0.00038085742358756066,0.0006947157612643055,0.0006947157612643055
4.517,0.02030774694838947,0.00038096680837703697,0.0006950966733806108,0.0006950966733806108
4.518,0.02030948449810174,0.00038107618928905204,0.0006954776948797671,0.0006954776948797671
4.519,0.020311221404396236,0.0003811855663187271,0.0006958588257578947,0.0006958588257578947
4.5200000000000005,0.02031295766751122,0.0003812949394611862,0.0006962400660111088,0.0006962400660111088
4.521,0.02031469328768486,0.00038140430871155644,0.0006966214156355197,0.0006966214156355197
4.522,0.020316428265155242,0.0003815136740649677,0.0006970028746272329,0.0006970028746272329
4.523,0.02031816260016036,0.00038162303551655274,0.000697384442982349,0.000697384442982349
4.524,0.020319896292938115,0.00038173239306144724,0.0006977661206969638,0.0006977661206969638
4.525,0.02032162934372633,0.00038184174669478977,0.0006981479077671681,0.0006981479077671681
4.526,0.020323361752762732,0.0003819510964117218,0.0006985298041890479,0.0006985298041890479
4.527,0.020325093520284963,0.0003820604422073877,0.0006989118099586844,0.0006989118099586844
4.5280000000000005,0.02032682464653058,0.0003821697840769347,0.000699293925072154,0.000699293925072154
4.529,0.020328555131737043,0.00038227912201551284,0.000699676149525528,0.000699676149525528
4.53,0.020330284976141737,0.00038238845601827517,0.0007000584833148731,0.0007000584833148731
4.531,0.02033201417998195,0.00038249778608037753,0.000700440926436251,0.000700440926436251
4.532,0.02033374274349488,0.0003826071121969787,0.0007008234788857187,0.0007008234788857187
4.533,0.020335470666917644,0.0003827164343632403,0.0007012061406593282,0.0007012061406593282
4.534,0.02033719795048727,0.0003828257525743269,0.0007015889117531267,0.0007015889117531267
4.535,0.020338924594440692,0.0003829350668254058,0.0007019717921631568,0.0007019717921631568
4.5360000000000005,0.020340650599014767,0.00038304437711164733,0.000702354781885456,0.000702354781885456
4.537,0.020342375964446255,0.0003831536834282246,0.0007027378809160569,0.0007027378809160569
4.538,0.020344100690971832,0.0003832629857703136,0.0007031210892509876,0.0007031210892509876
4.539,0.020345824778828087,0.0003833722841330933,0.0007035044068862711,0.0007035044068862711
4.54,0.02034754822825152,0.00038348157851174537,0.0007038878338179257,0.0007038878338179257
4.541,0.02034927103947854,0.00038359086890145443,0.0007042713700419649,0.0007042713700419649
4.542,0.02035099321274548,0.000383700155297408,0.0007046550155543973,0.0007046550155543973
4.543,0.02035271474828857,0.00038380943769479646,0.0007050387703512268,0.0007050387703512268
4.5440000000000005,0.02035443564634397,0.000383918716088813,0.0007054226344284524,0.0007054226344284524
4.545,0.020356155907147733,0.0003840279904746537,0.0007058066077820684,0.0007058066077820684
4.546,0.020357875530935838,0.0003841372608475175,0.000706190690408064,0.000706190690408064
4.547,0.020359594517944172,0.00038424652720260626,0.0007065748823024241,0.0007065748823024241
4.548,0.02036131286840854,0.0003843557895351246,0.0007069591834611284,0.0007069591834611284
4.549,0.02036303058256465,0.00038446504784028004,0.0007073435938801519,0.0007073435938801519
4.55,0.02036474766064813,0.000384574302113283,0.0007077281135554649,0.0007077281135554649
4.551,0.02036646410289452,0.0003846835523493467,0.0007081127424830327,0.0007081127424830327
4.5520000000000005,0.02036817990953927,0.00038479279854368724,0.0007084974806588162,0.0007084974806588162
4.553,0.020369895080817747,0.00038490204069152356,0.0007088823280787713,0.0007088823280787713
4.554,0.020371609616965224,0.0003850112787880775,0.0007092672847388489,0.0007092672847388489
4.555,0.020373323518216895,0.00038512051282857374,0.0007096523506349954,0.0007096523506349954
4.556,0.02037503678480786,0.0003852297428082397,0.0007100375257631524,0.0007100375257631524
4.557,0.02037674941697314,0.00038533896872230576,0.0007104228101192567,0.0007104228101192567
4.558,0.020378461414947657,0.00038544819056600513,0.0007108082036992403,0.0007108082036992403
4.559,0.020380172778966258,0.00038555740833457386,0.0007111937064990303,0.0007111937064990303
4.5600000000000005,0.020381883509263697,0.0003856666220232509,0.0007115793185145494,0.0007115793185145494
4.561,0.02038359360607464,0.0003857758316272779,0.0007119650397417153,0.0007119650397417153
4.562,0.02038530306963367,0.00038588503714189946,0.0007123508701764408,0.0007123508701764408
4.563,0.020387011900175285,0.000385994238562363,0.0007127368098146344,0.0007127368098146344
4.564,0.020388720097933886,0.00038610343588391886,0.0007131228586521993,0.0007131228586521993
4.565,0.020390427663143796,0.00038621262910182004,0.0007135090166850344,0.0007135090166850344
4.566,0.02039213459603925,0.00038632181821132255,0.0007138952839090335,0.0007138952839090335
4.567,0.020393840896854393,0.00038643100320768516,0.000714281660320086,0.000714281660320086
4.5680000000000005,0.020395546565823288,0.0003865401840861694,0.0007146681459140763,0.0007146681459140763
4.569,0.020397251603179907,0.0003866493608420399,0.0007150547406868841,0.0007150547406868841
4.57,0.02039895600915814,0.0003867585334705637,0.0007154414446343846,0.0007154414446343846
4.571,0.020400659783991783,0.00038686770196701104,0.0007158282577524479,0.0007158282577524479
4.572,0.020402362927914554,0.00038697686632665487,0.0007162151800369396,0.0007162151800369396
4.573,0.02040406544116008,0.0003870860265447709,0.0007166022114837207,0.0007166022114837207
4.574,0.020405767323961897,0.0003871951826166378,0.0007169893520886471,0.0007169893520886471
4.575,0.020407468576553466,0.00038730433453753693,0.0007173766018475703,0.0007173766018475703
4.5760000000000005,0.020409169199168152,0.0003874134823027526,0.000717763960756337,0.000717763960756337
4.577,0.020410869192039237,0.0003875226259075719,0.0007181514288107891,0.0007181514288107891
4.578,0.020412568555399916,0.00038763176534728456,0.0007185390060067638,0.0007185390060067638
4.579,0.0204142672894833,0.00038774090061718345,0.0007189266923400937,0.0007189266923400937
4.58,0.020415965394522406,0.0003878500317125641,0.0007193144878066067,0.0007193144878066067
4.581,0.020417662870750173,0.0003879591586287248,0.0007197023924021258,0.0007197023924021258
4.582,0.020419359718399453,0.0003880682813609668,0.0007200904061224695,0.0007200904061224695
4.583,0.020421055937703006,0.00038817739990459405,0.0007204785289634515,0.0007204785289634515
4.5840000000000005,0.02042275152889351,0.0003882865142549134,0.0007208667609208809,0.0007208667609208809
4.585,0.02042444649220356,0.00038839562440723445,0.000721255101990562,0.000721255101990562
4.586,0.02042614082786566,0.0003885047303568696,0.0007216435521682945,0.0007216435521682945
4.587,0.02042783453611223,0.00038861383209913417,0.0007220321114498733,0.0007220321114498733
4.588,0.0204295276171756,0.00038872292962934614,0.0007224207798310887,0.0007224207798310887
4.589,0.02043122007128802,0.00038883202294282644,0.0007228095573077264,0.0007228095573077264
4.59,0.020432911898681648,0.00038894111203489873,0.0007231984438755673,0.0007231984438755673
4.591,0.020434603099588562,0.00038905019690088947,0.0007235874395303875,0.0007235874395303875
4.5920000000000005,0.02043629367424075,0.000389159277536128,0.0007239765442679588,0.0007239765442679588
4.593,0.020437983622870116,0.0003892683539359464,0.000724365758084048,0.000724365758084048
4.594,0.020439672945708476,0.0003893774260956795,0.0007247550809744174,0.0007247550809744174
4.595,0.02044136164298756,0.0003894864940106651,0.0007251445129348244,0.0007251445129348244
4.596,0.02044304971493902,0.00038959555767624363,0.0007255340539610222,0.0007255340539610222
4.597,0.02044473716179441,0.00038970461708775844,0.0007259237040487589,0.0007259237040487589
4.598,0.020446423983785204,0.00038981367224055557,0.0007263134631937782,0.0007263134631937782
4.599,0.020448110181142794,0.00038992272312998396,0.0007267033313918189,0.0007267033313918189
4.6000000000000005,0.02044979575409848,0.00039003176975139527,0.0007270933086386155,0.0007270933086386155
4.601,0.02045148070288348,0.000390140812100144,0.0007274833949298975,0.0007274833949298975
4.602,0.02045316502772893,0.00039024985017158744,0.00072787359026139,0.00072787359026139
4.603,0.020454848728865868,0.0003903588839610857,0.0007282638946288133,0.0007282638946288133
4.604,0.02045653180652526,0.00039046791346400157,0.0007286543080278833,0.0007286543080278833
4.605,0.02045821426093798,0.00039057693867570076,0.0007290448304543109,0.0007290448304543109
4.606,0.020459896092334815,0.0003906859595915517,0.0007294354619038027,0.0007294354619038027
4.607,0.02046157730094647,0.00039079497620692565,0.0007298262023720606,0.0007298262023720606
4.6080000000000005,0.020463257887003566,0.00039090398851719655,0.0007302170518547816,0.0007302170518547816
4.609,0.020464937850736633,0.00039101299651774125,0.0007306080103476584,0.0007306080103476584
4.61,0.020466617192376118,0.00039112200020393934,0.000730999077846379,0.000730999077846379
4.611,0.020468295912152386,0.0003912309995711732,0.0007313902543466266,0.0007313902543466266
4.612,0.020469974010295714,0.0003913399946148279,0.0007317815398440801,0.0007317815398440801
4.613,0.02047165148703629,0.00039144898533029145,0.0007321729343344135,0.0007321729343344135
4.614,0.020473328342604225,0.0003915579717129545,0.0007325644378132964,0.0007325644378132964
4.615,0.02047500457722954,0.00039166695375821063,0.0007329560502763936,0.0007329560502763936
4.616,0.02047668019114217,0.000391775931461456,0.0007333477717193655,0.0007333477717193655
4.617,0.020478355184571962,0.0003918849048180897,0.0007337396021378676,0.0007337396021378676
4.618,0.020480029557748688,0.00039199387382351353,0.0007341315415275513,0.0007341315415275513
4.619,0.020481703310902027,0.0003921028384731321,0.0007345235898840628,0.0007345235898840628
4.62,0.020483376444261573,0.00039221179876235276,0.0007349157472030441,0.0007349157472030441
4.621,0.02048504895805684,0.0003923207546865856,0.0007353080134801324,0.0007353080134801324
4.622,0.02048672085251725,0.00039242970624124357,0.0007357003887109607,0.0007357003887109607
4.623,0.020488392127872148,0.0003925386534217423,0.0007360928728911569,0.0007360928728911569
